,aps_id
7919,124884169
7920,124744409
7921,124756995
7922,124749298
7923,90406356
7924,90016804
7925,90106324
7926,124755319
7927,90385035
7928,90094499
7929,90451417
7930,90496128
7931,90435698
7932,90117660
7933,90523795
7934,124742419
7935,124741620
7936,124755230
7937,124733869
7938,124913494
7939,124745110
7940,124752550
7941,124749040
7942,124748674
7943,124748120
7944,124876034
7945,90354284
7946,90190324
7947,90157787
7948,124911198
7949,90108714
7950,89689137
7951,89641537
7952,89674770
7953,89674626
7954,89664836
7955,89661196
7956,89685034
7957,89667163
7958,89660324
7959,89653881
7960,89661462
7961,89665567
7962,89676527
7963,89666283
7964,89677565
7965,89682824
7966,89692456
7967,89668643
7968,89677573
7969,89660952
7970,89675895
7971,89646882
7972,89678653
7973,89683483
7974,89670864
7975,89658154
7976,89677562
7977,89676241
7978,89649691
7979,89676363
7980,89639612
7981,89674682
7982,89645102
7983,89657533
7984,89665120
7985,89703544
7986,89659416
7987,89642316
7988,89668692
7989,89640600
7990,89697827
7991,89643510
7992,89662783
7993,89669167
7994,89651330
7995,89648556
7996,89693151
7997,89652505
7998,89657051
7999,89669137
8000,89646214
8001,89672183
8002,89664334
8003,89640581
8004,89663805
8005,89644314
8006,89676803
8007,89637757
8008,89679160
8009,89675672
8010,89641288
8011,89646259
8012,89632907
8013,89684433
8014,89651927
8015,89667610
8016,89653492
8017,89675603
8018,89673668
8019,89667727
8020,89686867
8021,89673186
8022,89641229
8023,89678027
8024,89643582
8025,89662178
8026,89674257
8027,89637118
8028,89652480
8029,89666990
8030,89655796
8031,89686041
8032,89642373
8033,89684231
8034,89678263
8035,89701722
8036,89685778
8037,89648164
8038,89645128
8039,89683478
8040,89676568
8041,89677813
8042,89637657
8043,89639118
8044,89643063
8045,89647767
8046,89646325
8047,89652699
8048,89665948
8049,89669690
8050,89670276
8051,89660322
8052,89663955
8053,89690508
8054,89680978
8055,89646658
8056,89673111
8057,124748560
8058,124742643
8059,90388357
8060,124754560
8061,124731464
8062,124740969
8063,124881534
8064,124730944
8065,124751934
8066,124738054
8067,124744094
8068,124743314
8069,124758443
8070,124911364
8071,124747720
8072,124738448
8073,90106425
8074,90091002
8075,89654915
8076,89669043
8077,89685485
8078,89637572
8079,89700433
8080,89671353
8081,89662568
8082,89655568
8083,89640721
8084,124905920
8085,124890865
8086,90348868
8087,90604058
8088,90494954
8089,90481091
8090,124894902
8091,90543888
8092,90599568
8093,90573339
8094,90549719
8095,90599871
8096,90478907
8097,124758202
8098,90539937
8099,124913090
8100,90579830
8101,90383385
8102,90318867
8103,124873395
8104,124892226
8105,124880226
8106,124912621
8107,124885131
8108,89668270
8109,89646471
8110,89636571
8111,89663016
8112,89677106
8113,89669447
8114,89671646
8115,89634672
8116,89676411
8117,89669212
8118,89677754
8119,89680842
8120,89674818
8121,89638027
8122,89679467
8123,89641757
8124,89680356
8125,89667303
8126,89672203
8127,124754804
8128,89669378
8129,89652637
8130,89668047
8131,89636182
8132,90491843
8133,124884685
8134,90561552
8135,124909040
8136,90434085
8137,124903517
8138,124894245
8139,90579528
8140,124899809
8141,90477223
8142,90635168
8143,90564094
8144,90497275
8145,124914975
8146,90386480
8147,124904592
8148,90461043
8149,90334475
8150,90584265
8151,124890589
8152,90654427
8153,90511300
8154,124888085
8155,90315080
8156,124896542
8157,124732152
8158,90609758
8159,124899210
8160,90488556
8161,124909620
8162,124903740
8163,90583816
8164,90543626
8165,124896321
8166,89680243
8167,89662872
8168,89668985
8169,89679666
8170,89679463
8171,89680535
8172,89685085
8173,89638204
8174,89674703
8175,89665228
8176,89656758
8177,89693106
8178,89644699
8179,89642976
8180,89661649
8181,89698989
8182,89679565
8183,89667328
8184,90500840
8185,90560603
8186,124906496
8187,90580590
8188,124750632
8189,90343723
8190,90587985
8191,90461891
8192,90574332
8193,124733812
8194,90487916
8195,124906650
8196,124885526
8197,90286490
8198,90606957
8199,124891199
8200,90610828
8201,90455891
8202,90386431
8203,90567520
8204,124750172
8205,90553437
8206,124900180
8207,90580249
8208,90569945
8209,90575200
8210,124879375
8211,124893296
8212,90484006
8213,124873355
8214,90562694
8215,90605664
8216,124898857
8217,124745586
8218,90578318
8219,124907800
8220,90515300
8221,90626778
8222,90622247
8223,124914877
8224,124905429
8225,124888455
8226,90607879
8227,90551075
8228,124904786
8229,124904080
8230,90497342
8231,124903799
8232,90577999
8233,90484751
8234,124903652
8235,124740746
8236,90591023
8237,90617835
8238,124897506
8239,89670245
8240,89648130
8241,89677614
8242,89670432
8243,89635417
8244,89680304
8245,89633218
8246,89687084
8247,124736343
8248,124742184
8249,124906184
8250,124730994
8251,124902696
8252,90510305
8253,90635718
8254,124762254
8255,124878626
8256,124886251
8257,124885471
8258,90563398
8259,124873302
8260,124900977
8261,90467242
8262,90327186
8263,90384527
8264,124900607
8265,90621839
8266,124751510
8267,124906066
8268,124893891
8269,124886546
8270,124891791
8271,124886706
8272,124910991
8273,124912331
8274,124914571
8275,124887706
8276,124913581
8277,124913244
8278,124746812
8279,124891885
8280,124762096
8281,124909469
8282,90548565
8283,90518785
8284,124876067
8285,90583708
8286,90504841
8287,124910466
8288,124887426
8289,124886561
8290,90567693
8291,90570023
8292,124893830
8293,90586688
8294,124750511
8295,90519153
8296,124902490
8297,90561748
8298,124896509
8299,90646043
8300,90635487
8301,90571560
8302,90411587
8303,90559670
8304,90463846
8305,124750151
8306,90580968
8307,124739222
8308,124912151
8309,124753096
8310,124894217
8311,90530309
8312,90561348
8313,124752242
8314,90532178
8315,124891146
8316,124913927
8317,90586268
8318,90502139
8319,90639817
8320,124761441
8321,90580498
8322,90536263
8323,90586456
8324,124740851
8325,124877482
8326,124899349
8327,90571918
8328,90491345
8329,90559253
8330,90382253
8331,90307182
8332,124898466
8333,90534924
8334,90381105
8335,90651755
8336,90567349
8337,90538846
8338,124914710
8339,90521676
8340,124906625
8341,124738361
8342,90573787
8343,124736906
8344,90660531
8345,124733126
8346,124904172
8347,124905097
8348,124911377
8349,124754376
8350,124897760
8351,124877581
8352,90327081
8353,90472251
8354,90488270
8355,90566185
8356,124912986
8357,90566684
8358,90517297
8359,90588952
8360,90505453
8361,124884302
8362,90563801
8363,90289705
8364,124737262
8365,124750922
8366,124908407
8367,90545197
8368,124897149
8369,90321635
8370,90282992
8371,90577742
8372,90619240
8373,90474227
8374,90496445
8375,90567257
8376,124912566
8377,124913226
8378,124874306
8379,90561021
8380,90531236
8381,90437949
8382,90583648
8383,90413942
8384,124752681
8385,124762522
8386,124903752
8387,90629439
8388,90609855
8389,90646688
8390,124915186
8391,90638917
8392,124891456
8393,124875386
8394,124887681
8395,124885171
8396,124751811
8397,90556068
8398,124754562
8399,124914601
8400,90512641
8401,90611851
8402,90638761
8403,124749386
8404,90619993
8405,90519531
8406,124736902
8407,90555902
8408,124737561
8409,124735672
8410,90576673
8411,124913496
8412,90596797
8413,90397535
8414,124747972
8415,124904056
8416,124741311
8417,124893376
8418,124901697
8419,124913257
8420,124763431
8421,124911346
8422,124905487
8423,90545707
8424,90620058
8425,124890999
8426,124897829
8427,90418367
8428,90636397
8429,90599691
8430,124889516
8431,124762046
8432,90511358
8433,90377049
8434,90384280
8435,90470320
8436,124895420
8437,90602020
8438,124907777
8439,90472305
8440,124906086
8441,124909537
8442,124913949
8443,90470631
8444,90421209
8445,90566836
8446,90371467
8447,124890969
8448,90621636
8449,124902202
8450,90565396
8451,124912847
8452,90414160
8453,90347621
8454,90571511
8455,90419695
8456,124904486
8457,90507870
8458,90386803
8459,90553180
8460,124729434
8461,124766074
8462,124753654
8463,124903894
8464,124755010
8465,124759954
8466,124737268
8467,90542746
8468,90540801
8469,124907089
8470,90562491
8471,124736842
8472,90442851
8473,124743101
8474,124902384
8475,124903514
8476,124882134
8477,124893334
8478,124732770
8479,124754780
8480,124747970
8481,124748920
8482,124739080
8483,124759424
8484,124736569
8485,124756594
8486,124900444
8487,124750890
8488,124876364
8489,124909574
8490,90554848
8491,124737301
8492,90585261
8493,90484026
8494,124749262
8495,90540468
8496,124911389
8497,90540496
8498,90612039
8499,124752081
8500,90492625
8501,90613139
8502,89990360
8503,90592960
8504,124751282
8505,90612942
8506,90369895
8507,124736861
8508,90631670
8509,124900406
8510,124903985
8511,124738801
8512,90369348
8513,124896826
8514,90523470
8515,90505731
8516,90617626
8517,90490385
8518,124914842
8519,90521076
8520,124904049
8521,124914726
8522,90574161
8523,124906750
8524,124901620
8525,90516641
8526,90300512
8527,90638830
8528,90528417
8529,124912165
8530,90566927
8531,124877417
8532,90393861
8533,124765281
8534,124763622
8535,124895776
8536,90450966
8537,124748960
8538,124736334
8539,90614659
8540,90592988
8541,124877706
8542,124751271
8543,124760786
8544,124899782
8545,124884011
8546,90559114
8547,124756826
8548,124740631
8549,90607243
8550,124902657
8551,90384264
8552,124911465
8553,90421921
8554,90585015
8555,90539311
8556,90473440
8557,90557577
8558,124736262
8559,124888195
8560,90519644
8561,90574244
8562,124893192
8563,124904847
8564,90320900
8565,90566529
8566,124900469
8567,124737472
8568,90519547
8569,90532260
8570,90505901
8571,90554734
8572,90409641
8573,124894995
8574,124914602
8575,90573515
8576,90571301
8577,90588893
8578,124734936
8579,124878485
8580,90564703
8581,90466911
8582,124762446
8583,124744452
8584,124737416
8585,124893387
8586,124891759
8587,124755012
8588,90611118
8589,90600229
8590,124741003
8591,90120796
8592,124759320
8593,124912383
8594,90124156
8595,124904338
8596,90107519
8597,90089304
8598,124888928
8599,90295385
8600,124909068
8601,90073162
8602,90107456
8603,90138342
8604,90176925
8605,90373377
8606,90381755
8607,90111727
8608,90592694
8609,90529502
8610,90617551
8611,90472322
8612,124893575
8613,90573737
8614,124890749
8615,90139347
8616,90161686
8617,124881393
8618,90092692
8619,124897682
8620,124743526
8621,90564343
8622,90079547
8623,124902893
8624,90119059
8625,124763857
8626,90069358
8627,90123106
8628,90187078
8629,124742783
8630,124766443
8631,124744519
8632,90118473
8633,124902773
8634,124752429
8635,124734755
8636,124739920
8637,90145843
8638,124752457
8639,124764394
8640,124732418
8641,90394598
8642,124910263
8643,90078046
8644,90378057
8645,124891168
8646,124750674
8647,90159044
8648,90287655
8649,124745400
8650,124746394
8651,124730563
8652,124751410
8653,124884108
8654,124749720
8655,124882578
8656,124738294
8657,124743694
8658,124894134
8659,124740218
8660,90543430
8661,124755046
8662,90572003
8663,124909299
8664,124905200
8665,90562608
8666,90639853
8667,90586826
8668,90576996
8669,124874105
8670,124910736
8671,90583223
8672,90634268
8673,90532037
8674,90584870
8675,90586205
8676,90478611
8677,124911799
8678,90452936
8679,124905296
8680,124754546
8681,90534407
8682,90539073
8683,90538334
8684,90545908
8685,90604917
8686,124894825
8687,90425672
8688,90383450
8689,90603457
8690,124900027
8691,90555257
8692,124914696
8693,90439022
8694,124895025
8695,90578943
8696,124732651
8697,124882195
8698,124748971
8699,124913309
8700,90629214
8701,90641084
8702,90572195
8703,90621032
8704,124885637
8705,124899779
8706,124895129
8707,90602324
8708,124871625
8709,124755506
8710,90554716
8711,90509706
8712,90542877
8713,90628887
8714,90598926
8715,124892479
8716,124906982
8717,124911399
8718,124744486
8719,124894917
8720,90492750
8721,124915160
8722,124914760
8723,90415121
8724,90564028
8725,124911392
8726,124899925
8727,124892997
8728,124742946
8729,124876245
8730,124911166
8731,90656940
8732,124897515
8733,90340927
8734,124897627
8735,90571870
8736,124912790
8737,124895662
8738,124751606
8739,124891715
8740,124752262
8741,90519914
8742,90638705
8743,124895130
8744,90594614
8745,90571567
8746,90517352
8747,124897235
8748,124896157
8749,90557228
8750,124736767
8751,90506804
8752,90613110
8753,124898215
8754,124893375
8755,90541650
8756,90513277
8757,124913776
8758,90495420
8759,90589006
8760,124878445
8761,90582401
8762,124910855
8763,90623770
8764,124902089
8765,90417001
8766,90136214
8767,124732794
8768,90111446
8769,90454474
8770,90152649
8771,90163368
8772,90158593
8773,124903274
8774,124742913
8775,90087297
8776,90179719
8777,90050245
8778,90184356
8779,90464705
8780,90124739
8781,90167603
8782,90142385
8783,124878618
8784,124913844
8785,90014192
8786,90066418
8787,124909158
8788,124746480
8789,90125892
8790,90097199
8791,90102870
8792,90550644
8793,90153604
8794,90122132
8795,90178606
8796,124737397
8797,90128299
8798,124759759
8799,90592898
8800,90056948
8801,90478563
8802,90137382
8803,90123506
8804,90065489
8805,90145777
8806,90168834
8807,124741017
8808,90106686
8809,90114052
8810,89984124
8811,89978208
8812,90078212
8813,90586079
8814,124739608
8815,124759919
8816,90098046
8817,90332358
8818,90132082
8819,90003544
8820,90140273
8821,90084486
8822,124761509
8823,90346317
8824,124734715
8825,90147357
8826,90149642
8827,90463085
8828,90140768
8829,90373200
8830,124749397
8831,90634819
8832,90084508
8833,90114670
8834,90116734
8835,90170124
8836,90074610
8837,90041601
8838,90400446
8839,90492749
8840,90191482
8841,90347712
8842,124874990
8843,90117939
8844,90057005
8845,124909278
8846,90314781
8847,90158732
8848,124752618
8849,90288171
8850,90538318
8851,90124652
8852,90067130
8853,124731970
8854,90474214
8855,90122415
8856,90102339
8857,90194791
8858,90118549
8859,90117795
8860,90050477
8861,90022170
8862,90153992
8863,90111828
8864,90169832
8865,90147794
8866,124899948
8867,124748578
8868,124741764
8869,90605519
8870,90127683
8871,124909433
8872,90141127
8873,90000757
8874,90143473
8875,90473934
8876,124891230
8877,90162007
8878,90137383
8879,90548829
8880,90106581
8881,124760730
8882,124740949
8883,90132591
8884,90626697
8885,90298391
8886,90136063
8887,90135867
8888,90175356
8889,90115516
8890,90113262
8891,90528676
8892,90437493
8893,90149009
8894,90157943
8895,124757228
8896,90171255
8897,90510728
8898,90524437
8899,90561474
8900,90102579
8901,90135228
8902,90300503
8903,124887654
8904,90123870
8905,90317856
8906,90576369
8907,90052365
8908,124884014
8909,90130395
8910,90528645
8911,90122673
8912,90595134
8913,90517397
8914,90168184
8915,90087309
8916,90176721
8917,90134627
8918,124747684
8919,90193236
8920,124892143
8921,90146299
8922,90479734
8923,90107657
8924,124741564
8925,124749868
8926,90572638
8927,90108202
8928,90091107
8929,90121370
8930,90071007
8931,90149921
8932,124746128
8933,90320205
8934,90125433
8935,90089157
8936,90018460
8937,90065086
8938,90160208
8939,124751557
8940,90133885
8941,124745670
8942,124742065
8943,124881048
8944,124749378
8945,90541524
8946,90128322
8947,124908671
8948,90303263
8949,124740127
8950,124742457
8951,90068266
8952,90390731
8953,90596585
8954,90141570
8955,90139870
8956,90132526
8957,124914284
8958,90479303
8959,90162460
8960,90143403
8961,90346813
8962,90062623
8963,90148990
8964,90408015
8965,124731109
8966,90136016
8967,89991769
8968,90445194
8969,124913423
8970,90130886
8971,90633994
8972,90322291
8973,90185927
8974,90133550
8975,124749404
8976,90168605
8977,90111990
8978,90126262
8979,90117194
8980,124736634
8981,124877458
8982,90109006
8983,90538758
8984,90152377
8985,90098878
8986,90094083
8987,90166255
8988,90168392
8989,124743613
8990,90165168
8991,90157034
8992,124907394
8993,90447256
8994,90168285
8995,90112088
8996,90076141
8997,90119328
8998,90347431
8999,90141517
9000,90005803
9001,90416166
9002,90143325
9003,90488053
9004,124902924
9005,90128319
9006,90534378
9007,90158212
9008,90143105
9009,90296349
9010,90192263
9011,90325986
9012,124749548
9013,90124509
9014,124733789
9015,90036130
9016,124875100
9017,90128576
9018,124888058
9019,90175457
9020,90155140
9021,90539119
9022,90374212
9023,90177639
9024,124753833
9025,90162488
9026,124758375
9027,124880810
9028,90122310
9029,90083158
9030,90181528
9031,124735000
9032,90127125
9033,124755538
9034,90151284
9035,90319413
9036,90642811
9037,90563297
9038,90531900
9039,124905035
9040,90612592
9041,124904690
9042,124915140
9043,124907191
9044,90559884
9045,90537077
9046,124750502
9047,90644608
9048,90495255
9049,90588774
9050,124904529
9051,90541322
9052,90601401
9053,90576136
9054,90603990
9055,124884156
9056,90646090
9057,90580711
9058,90602481
9059,90555374
9060,124881915
9061,124753841
9062,124891865
9063,90424662
9064,124898525
9065,124886456
9066,90475892
9067,124875056
9068,90570055
9069,90521226
9070,124900000
9071,124760441
