,single,not_single,nyt_id,
6098,0.083602296,0.916397704,4fc037e245c1498b0d1d715b,
6099,0.083602296,0.916397704,4fc01db945c1498b0d15e3c9,
6100,0.083602296,0.916397704,4fc021fd45c1498b0d172224,
6101,0.083602296,0.916397704,4fc0149c45c1498b0d1341a2,
6102,0.083602296,0.916397704,4fc02e2345c1498b0d1aa732,
6104,0.083602296,0.916397704,4fc02dab45c1498b0d1a8360,
6109,0.083602296,0.916397704,4fc038aa45c1498b0d1da81b,
6111,0.083602296,0.916397704,4fbff54b45c1498b0d0a158a,
6115,0.083602296,0.916397704,4fc0209f45c1498b0d16bb10,
6116,0.083602296,0.916397704,4fc041f345c1498b0d205938,
6117,0.083602296,0.916397704,4fc01db945c1498b0d15e3f2,
6199,0.083602296,0.916397704,4fbffce245c1498b0d0c5273,
6118,0.083602296,0.916397704,4fc0209e45c1498b0d16b98e,
6124,0.083602296,0.916397704,4fc0422745c1498b0d20675e,
6129,0.083602296,0.916397704,4fc0422945c1498b0d206abb,
6132,0.083602296,0.916397704,4fc0446745c1498b0d20f87e,
6133,0.083602296,0.916397704,4fc0206545c1498b0d16a071,
6134,0.083602296,0.916397704,4fc0305245c1498b0d1b4057,
6135,0.083602296,0.916397704,4fc031e045c1498b0d1bbe58,
6136,0.083602296,0.916397704,4fc0395845c1498b0d1de559,
6139,0.083602296,0.916397704,4fbfe09c45c1498b0d044738,
6140,0.083602296,0.916397704,4fc015fc45c1498b0d13a5c8,
6142,0.083602296,0.916397704,4fc03b6045c1498b0d1e806b,
6144,0.083602296,0.916397704,4fc0511945c1498b0d24822d,
6122,0.083602296,0.916397704,4fc0330d45c1498b0d1c0115,
6200,0.083602296,0.916397704,4fc00a2b45c1498b0d10320d,
6202,0.083602296,0.916397704,4fc0437d45c1498b0d20b9bf,
6203,0.083602296,0.916397704,4fc04eb145c1498b0d23d076,
6242,0.083602296,0.916397704,4fc040e045c1498b0d20062f,
6243,0.083602296,0.916397704,4fc035f845c1498b0d1cd4a9,
6244,0.083602296,0.916397704,4fc0355b45c1498b0d1cb104,
6248,0.083602296,0.916397704,4fc03cab45c1498b0d1ee1ce,
6249,0.083602296,0.916397704,4fc035fb45c1498b0d1cd90c,
6250,0.083602296,0.916397704,4fc044a745c1498b0d210ca3,
6251,0.083602296,0.916397704,4fc037af45c1498b0d1d647f,
6252,0.083602296,0.916397704,4fc03d4d45c1498b0d1f1256,
6254,0.083602296,0.916397704,4fbfdd0445c1498b0d035517,
6261,0.083602296,0.916397704,4fc015fd45c1498b0d13a65f,
6262,0.083602296,0.916397704,4fc0184d45c1498b0d145670,
6241,0.083602296,0.916397704,4fc03c6d45c1498b0d1ec874,
6263,0.083602296,0.916397704,4fc0342545c1498b0d1c5f81,
6265,0.083602296,0.916397704,4fc046dd45c1498b0d21ad32,
6267,0.083602296,0.916397704,4fc0437d45c1498b0d20b936,
6269,0.083602296,0.916397704,4fc0166d45c1498b0d13c6ea,
6270,0.083602296,0.916397704,4fc041f145c1498b0d205623,
6271,0.083602296,0.916397704,4fc01c3345c1498b0d156f08,
6274,0.083602296,0.916397704,4fbfe8a945c1498b0d067b47,
6276,0.083602296,0.916397704,4fc044dd45c1498b0d211710,
6280,0.083602296,0.916397704,4fc0478345c1498b0d21d224,
6281,0.083602296,0.916397704,4fbff6c945c1498b0d0a8bc8,
6282,0.083602296,0.916397704,4fc0385345c1498b0d1d9844,
6283,0.083602296,0.916397704,4fc046a745c1498b0d219cb7,
6264,0.083602296,0.916397704,4fc026bc45c1498b0d188bcf,
6285,0.083602296,0.916397704,4fc0366845c1498b0d1cff15,
6240,0.083602296,0.916397704,4fc0244e45c1498b0d17d28d,
6237,0.083602296,0.916397704,4fc035fa45c1498b0d1cd6d7,
6204,0.083602296,0.916397704,4fc040a445c1498b0d1ff6fe,
6207,0.083602296,0.916397704,4fc01df045c1498b0d15f362,
6210,0.083602296,0.916397704,4fc0334845c1498b0d1c15a0,
6211,0.083602296,0.916397704,4fc03aec45c1498b0d1e500c,
6212,0.083602296,0.916397704,4fc0349245c1498b0d1c82e4,
6213,0.083602296,0.916397704,4fc00c9045c1498b0d10e967,
6214,0.083602296,0.916397704,4fc03df145c1498b0d1f463b,
6215,0.083602296,0.916397704,4fc0478545c1498b0d21d65e,
6217,0.083602296,0.916397704,4fc04ef745c1498b0d23eddf,
6218,0.083602296,0.916397704,4fc005a245c1498b0d0ed734,
6220,0.083602296,0.916397704,4fc0373e45c1498b0d1d3fd9,
6239,0.083602296,0.916397704,4fc03d8045c1498b0d1f1a7a,
6221,0.083602296,0.916397704,4fc015c045c1498b0d139151,
6224,0.083602296,0.916397704,4fc0108a45c1498b0d11fff7,
6225,0.083602296,0.916397704,4fbffa9f45c1498b0d0bab42,
6226,0.083602296,0.916397704,4fc01ea845c1498b0d162992,
6227,0.083602296,0.916397704,4fbffa0045c1498b0d0b7967,
6228,0.083602296,0.916397704,4fc035c745c1498b0d1cc76e,
6229,0.083602296,0.916397704,4fc0478545c1498b0d21d5fa,
6230,0.083602296,0.916397704,4fc04cd745c1498b0d235bf8,
6232,0.083602296,0.916397704,4fc043bd45c1498b0d20ca53,
6233,0.083602296,0.916397704,4fbffee145c1498b0d0cea2e,
6235,0.083602296,0.916397704,4fc0072545c1498b0d0f4baf,
6236,0.083602296,0.916397704,4fc0358445c1498b0d1cb3fe,
6223,0.083602296,0.916397704,4fc023de45c1498b0d17ad28,
6466,0.083602296,0.916397704,4fc036d345c1498b0d1d1932,
6467,0.083602296,0.916397704,4fc02d0645c1498b0d1a4ef6,
6468,0.083602296,0.916397704,4fbff31245c1498b0d096fdb,
6707,0.083602296,0.916397704,4fc0226c45c1498b0d173e9a,
6710,0.083602296,0.916397704,4fc044dd45c1498b0d2117eb,
6712,0.083602296,0.916397704,4fc01f2045c1498b0d164500,
6713,0.083602296,0.916397704,4fc0209e45c1498b0d16b99b,
6714,0.083602296,0.916397704,4fc02ece45c1498b0d1ad09d,
6719,0.083602296,0.916397704,4fc0401645c1498b0d1fd29c,
6720,0.083602296,0.916397704,4fc04dcb45c1498b0d23a025,
6722,0.083602296,0.916397704,4fc039c745c1498b0d1e0974,
6723,0.083602296,0.916397704,4fc02dac45c1498b0d1a8504,
6725,0.083602296,0.916397704,4fc038b345c1498b0d1db8e6,
6726,0.083602296,0.916397704,4fc0478445c1498b0d21d3e1,
6727,0.083602296,0.916397704,4fc03def45c1498b0d1f4435,
6728,0.083602296,0.916397704,4fbfe11645c1498b0d04670b,
6730,0.083602296,0.916397704,4fc038ac45c1498b0d1dad16,
6731,0.083602296,0.916397704,4fc02d3d45c1498b0d1a629d,
6732,0.083602296,0.916397704,4fc044dc45c1498b0d211581,
6733,0.083602296,0.916397704,4fc00a5f45c1498b0d1041c2,
6734,0.083602296,0.916397704,4fc039f145c1498b0d1e0b08,
6735,0.083602296,0.916397704,4fc0446845c1498b0d20f8e8,
6738,0.083602296,0.916397704,4fc0443045c1498b0d20ea12,
6741,0.083602296,0.916397704,4fc001fb45c1498b0d0dbe17,
6742,0.083602296,0.916397704,4fc039f345c1498b0d1e0f1f,
6744,0.083602296,0.916397704,4fc0261345c1498b0d1855da,
6706,0.083602296,0.916397704,4fc0223045c1498b0d172b36,
6705,0.083602296,0.916397704,4fc035fe45c1498b0d1cdc5e,
6700,0.083602296,0.916397704,4fc0511a45c1498b0d248360,
6699,0.083602296,0.916397704,4fc0319c45c1498b0d1b9cf5,
6661,0.083602296,0.916397704,4fc03ca845c1498b0d1ede9d,
6663,0.083602296,0.916397704,4fc046dd45c1498b0d21abcc,
6666,0.083602296,0.916397704,4fc0108e45c1498b0d1204f4,
6670,0.083602296,0.916397704,4fc0437845c1498b0d20b361,
6671,0.083602296,0.916397704,4fc04e3745c1498b0d23b474,
6672,0.083602296,0.916397704,4fc007f745c1498b0d0f8cb1,
6673,0.083602296,0.916397704,4fc044dd45c1498b0d2117d6,
6675,0.083602296,0.916397704,4fc0451a45c1498b0d2127b5,
6678,0.083602296,0.916397704,4fc043bb45c1498b0d20c877,
6679,0.083602296,0.916397704,4fc04eb345c1498b0d23d3dc,
6680,0.083602296,0.916397704,4fc0511745c1498b0d247fd0,
6745,0.083602296,0.916397704,4fc0209e45c1498b0d16b8bf,
6681,0.083602296,0.916397704,4fc0373f45c1498b0d1d4115,
6684,0.083602296,0.916397704,4fc00ecf45c1498b0d117f9b,
6685,0.083602296,0.916397704,4fc0131845c1498b0d12c8a6,
6686,0.083602296,0.916397704,4fc0184e45c1498b0d14583c,
6687,0.083602296,0.916397704,4fc026bb45c1498b0d188a6c,
6688,0.083602296,0.916397704,4fc0437f45c1498b0d20bb06,
6689,0.083602296,0.916397704,4fc027cb45c1498b0d18db7a,
6692,0.083602296,0.916397704,4fc00b0745c1498b0d107472,
6693,0.083602296,0.916397704,4fc041bf45c1498b0d20463a,
6694,0.083602296,0.916397704,4fc0072645c1498b0d0f4c43,
6695,0.083602296,0.916397704,4fc0108a45c1498b0d11fff0,
6698,0.083602296,0.916397704,4fc0366345c1498b0d1cf697,
6683,0.083602296,0.916397704,4fc00a9a45c1498b0d1050f8,
6749,0.083602296,0.916397704,4fbff62445c1498b0d0a59c9,
6752,0.083602296,0.916397704,4fc04dc345c1498b0d2391c0,
6754,0.083602296,0.916397704,4fc02a9e45c1498b0d199fb9,
6804,0.083602296,0.916397704,4fc0387d45c1498b0d1da344,
6805,0.083602296,0.916397704,4fc021c145c1498b0d170e69,
6807,0.083602296,0.916397704,4fc00d0b45c1498b0d10feb6,
6808,0.083602296,0.916397704,4fc0101745c1498b0d11e0e4,
6810,0.083602296,0.916397704,4fc044dc45c1498b0d21158a,
6813,0.083602296,0.916397704,4fc0387945c1498b0d1d9a14,
6814,0.083602296,0.916397704,4fc0412145c1498b0d2015ee,
6816,0.083602296,0.916397704,4fc0370a45c1498b0d1d2746,
6817,0.083602296,0.916397704,4fc025da45c1498b0d1845c0,
6821,0.083602296,0.916397704,4fc03b2945c1498b0d1e6c95,
6823,0.083602296,0.916397704,4fbfe29f45c1498b0d04c4eb,
6802,0.083602296,0.916397704,4fc0298045c1498b0d194dcc,
6825,0.083602296,0.916397704,4fc03c7345c1498b0d1ed1e8,
6828,0.083602296,0.916397704,4fc035fd45c1498b0d1cdbf0,
6830,0.083602296,0.916397704,4fc0218745c1498b0d16ffaa,
6832,0.083602296,0.916397704,4fc041f345c1498b0d20592f,
6835,0.083602296,0.916397704,4fc046dc45c1498b0d21aaf5,
6836,0.083602296,0.916397704,4fc04eb645c1498b0d23d812,
6837,0.083602296,0.916397704,4fc0244b45c1498b0d17cc6b,
6839,0.083602296,0.916397704,4fc03e5045c1498b0d1f61ca,
6842,0.083602296,0.916397704,4fc0330f45c1498b0d1c03c6,
6843,0.083602296,0.916397704,4fc0188545c1498b0d1466dc,
6845,0.083602296,0.916397704,4fc031a345c1498b0d1ba58e,
6847,0.083602296,0.916397704,4fc0371045c1498b0d1d3368,
6826,0.083602296,0.916397704,4fc035ce45c1498b0d1cd095,
6660,0.083602296,0.916397704,4fc04d4f45c1498b0d237b4f,
6801,0.083602296,0.916397704,4fc0387e45c1498b0d1da3be,
6799,0.083602296,0.916397704,4fc04e3845c1498b0d23b538,
6755,0.083602296,0.916397704,4fc0319d45c1498b0d1b9fbb,
6756,0.083602296,0.916397704,4fc03ce445c1498b0d1ef0be,
6757,0.083602296,0.916397704,4fc0131c45c1498b0d12cdd1,
6758,0.083602296,0.916397704,4fc007f545c1498b0d0f8980,
6759,0.083602296,0.916397704,4fc024f245c1498b0d1802aa,
6760,0.083602296,0.916397704,4fc028a045c1498b0d19026d,
6761,0.083602296,0.916397704,4fc044de45c1498b0d211a0b,
6762,0.083602296,0.916397704,4fc03e8b45c1498b0d1f7308,
6763,0.083602296,0.916397704,4fc0409e45c1498b0d1ff403,
6764,0.083602296,0.916397704,4fc028e045c1498b0d191c6c,
6765,0.083602296,0.916397704,4fc037e245c1498b0d1d713b,
6800,0.083602296,0.916397704,4fc03bc645c1498b0d1e9483,
6772,0.083602296,0.916397704,4fc009c145c1498b0d10146d,
6775,0.083602296,0.916397704,4fc00ecd45c1498b0d117d17,
6776,0.083602296,0.916397704,4fc0510f45c1498b0d2475c1,
6778,0.083602296,0.916397704,4fc031d745c1498b0d1bb58f,
6779,0.083602296,0.916397704,4fc0458845c1498b0d21439b,
6781,0.083602296,0.916397704,4fc01b5945c1498b0d152a30,
6784,0.083602296,0.916397704,4fc0043045c1498b0d0e6672,
6785,0.083602296,0.916397704,4fc0406745c1498b0d1fe5b4,
6789,0.083602296,0.916397704,4fc03c6e45c1498b0d1eca97,
6793,0.083602296,0.916397704,4fc0437e45c1498b0d20ba30,
6794,0.083602296,0.916397704,4fc018eb45c1498b0d14864a,
6798,0.083602296,0.916397704,4fc0138445c1498b0d12eac3,
6773,0.083602296,0.916397704,4fc042ca45c1498b0d2097da,
6659,0.083602296,0.916397704,4fc0458845c1498b0d2143bb,
6658,0.083602296,0.916397704,4fc0411e45c1498b0d200f97,
6654,0.083602296,0.916397704,4fc0428d45c1498b0d208a81,
6514,0.083602296,0.916397704,4fc0155445c1498b0d13745f,
6516,0.083602296,0.916397704,4fc02a9d45c1498b0d199e05,
6517,0.083602296,0.916397704,4fc0349045c1498b0d1c8012,
6518,0.083602296,0.916397704,4fc03e8d45c1498b0d1f74e6,
6520,0.083602296,0.916397704,4fc0478445c1498b0d21d49a,
6522,0.083602296,0.916397704,4fc0366945c1498b0d1d0188,
6524,0.083602296,0.916397704,4fc026b445c1498b0d187d21,
6525,0.083602296,0.916397704,4fc04eef45c1498b0d23e091,
6529,0.083602296,0.916397704,4fbfd8b645c1498b0d024251,
6530,0.083602296,0.916397704,4fc041f345c1498b0d20582b,
6531,0.083602296,0.916397704,4fc02f0a45c1498b0d1ae6f7,
6511,0.083602296,0.916397704,4fc0458c45c1498b0d214992,
6533,0.083602296,0.916397704,4fc04c9c45c1498b0d234acf,
6537,0.083602296,0.916397704,4fc0334d45c1498b0d1c1df0,
6540,0.083602296,0.916397704,4fc04eba45c1498b0d23de38,
6541,0.083602296,0.916397704,4fc035c545c1498b0d1cc54a,
6543,0.083602296,0.916397704,4fc031a345c1498b0d1ba642,
6545,0.083602296,0.916397704,4fc0098c45c1498b0d100397,
6546,0.083602296,0.916397704,4fc0511845c1498b0d2481a2,
6547,0.083602296,0.916397704,4fbfef2e45c1498b0d0854b8,
6548,0.083602296,0.916397704,4fc02d7645c1498b0d1a7503,
6549,0.083602296,0.916397704,4fc0514f45c1498b0d248981,
6551,0.083602296,0.916397704,4fc005a245c1498b0d0ed85f,
6555,0.083602296,0.916397704,4fc0437745c1498b0d20b2bd,
6536,0.083602296,0.916397704,4fc00e9845c1498b0d116ffc,
6557,0.083602296,0.916397704,4fc0105345c1498b0d11f238,
6510,0.083602296,0.916397704,4fc045cc45c1498b0d215d2b,
6508,0.083602296,0.916397704,4fc0105445c1498b0d11f35c,
6469,0.083602296,0.916397704,4fc0366945c1498b0d1d0128,
6470,0.083602296,0.916397704,4fbfe7b145c1498b0d0635b8,
6472,0.083602296,0.916397704,4fc039f245c1498b0d1e0c04,
6473,0.083602296,0.916397704,4fc03aec45c1498b0d1e5191,
6474,0.083602296,0.916397704,4fc0433945c1498b0d20a999,
6475,0.083602296,0.916397704,4fc03d1945c1498b0d1f02df,
6476,0.083602296,0.916397704,4fc01a7245c1498b0d14fe85,
6477,0.083602296,0.916397704,4fc02c3145c1498b0d1a1132,
6479,0.083602296,0.916397704,4fc03a3045c1498b0d1e2a20,
6480,0.083602296,0.916397704,4fc00a6045c1498b0d104339,
6481,0.083602296,0.916397704,4fc04d5045c1498b0d237c2c,
6509,0.083602296,0.916397704,4fc041c045c1498b0d204874,
6485,0.083602296,0.916397704,4fc04dcb45c1498b0d239fbf,
6489,0.083602296,0.916397704,4fc0510f45c1498b0d2475c5,
6491,0.083602296,0.916397704,4fbffdbc45c1498b0d0c9758,
6492,0.083602296,0.916397704,4fc002b945c1498b0d0df38b,
6494,0.083602296,0.916397704,4fc0422845c1498b0d206994,
6495,0.083602296,0.916397704,4fc01fca45c1498b0d1670fc,
6498,0.083602296,0.916397704,4fc0374445c1498b0d1d43c3,
6499,0.083602296,0.916397704,4fc04e3f45c1498b0d23bc3f,
6503,0.083602296,0.916397704,4fc0123c45c1498b0d1288fe,
6504,0.083602296,0.916397704,4fc02bf645c1498b0d19fd2a,
6505,0.083602296,0.916397704,4fc0428c45c1498b0d2088e2,
6506,0.083602296,0.916397704,4fc0515745c1498b0d24928b,
6488,0.083602296,0.916397704,4fc03c7245c1498b0d1ed071,
7653,0.083602296,0.916397704,4fc026bc45c1498b0d188b71,
6558,0.083602296,0.916397704,4fc03c3845c1498b0d1ebec3,
6560,0.083602296,0.916397704,4fc03a3145c1498b0d1e2b79,
6612,0.083602296,0.916397704,4fc028e145c1498b0d191cd6,
6614,0.083602296,0.916397704,4fc014d045c1498b0d134e6a,
6615,0.083602296,0.916397704,4fbffb9245c1498b0d0bed80,
6616,0.083602296,0.916397704,4fc027cc45c1498b0d18ddee,
6621,0.083602296,0.916397704,4fc0458945c1498b0d21467d,
6622,0.083602296,0.916397704,4fbffc3945c1498b0d0c2299,
6623,0.083602296,0.916397704,4fc00e3845c1498b0d11512e,
6625,0.083602296,0.916397704,4fc037b045c1498b0d1d654e,
6627,0.083602296,0.916397704,4fc044d745c1498b0d2111ea,
6628,0.083602296,0.916397704,4fc00baf45c1498b0d10aa74,
6629,0.083602296,0.916397704,4fbff95545c1498b0d0b4553,
6611,0.083602296,0.916397704,4fc0325745c1498b0d1bdb0a,
6634,0.083602296,0.916397704,4fc00f0b45c1498b0d119158,
6636,0.083602296,0.916397704,4fc035ff45c1498b0d1cde4b,
6637,0.083602296,0.916397704,4fc03ca945c1498b0d1edf52,
6639,0.083602296,0.916397704,4fc00fb045c1498b0d11c2fa,
6641,0.083602296,0.916397704,4fc0366d45c1498b0d1d04f9,
6642,0.083602296,0.916397704,4fc024f245c1498b0d180347,
6643,0.083602296,0.916397704,4fc0446845c1498b0d20f920,
6644,0.083602296,0.916397704,4fc00a9b45c1498b0d105244,
6647,0.083602296,0.916397704,4fc04afa45c1498b0d22d5e3,
6649,0.083602296,0.916397704,4fc04d4e45c1498b0d237949,
6650,0.083602296,0.916397704,4fc03e8345c1498b0d1f6a7d,
6653,0.083602296,0.916397704,4fbffd8545c1498b0d0c85f8,
6635,0.083602296,0.916397704,4fc0370b45c1498b0d1d2a1c,
6559,0.083602296,0.916397704,4fc040a345c1498b0d1ff696,
6609,0.083602296,0.916397704,4fc02c3145c1498b0d1a112e,
6599,0.083602296,0.916397704,4fc004ff45c1498b0d0ea314,
6561,0.083602296,0.916397704,4fc02a6045c1498b0d198691,
6562,0.083602296,0.916397704,4fc037b045c1498b0d1d64b2,
6564,0.083602296,0.916397704,4fc00faf45c1498b0d11c2b5,
6565,0.083602296,0.916397704,4fc01daf45c1498b0d15d6d3,
6569,0.083602296,0.916397704,4fc026b745c1498b0d1882c5,
6570,0.083602296,0.916397704,4fc01db945c1498b0d15e3d6,
6571,0.083602296,0.916397704,4fc0437d45c1498b0d20b9c4,
6572,0.083602296,0.916397704,4fc028a845c1498b0d190d22,
6573,0.083602296,0.916397704,4fc01db045c1498b0d15d88b,
6575,0.083602296,0.916397704,4fc0279445c1498b0d18ce3b,
6577,0.083602296,0.916397704,4fc03abb45c1498b0d1e4cc0,
6607,0.083602296,0.916397704,4fc00ece45c1498b0d117e33,
6578,0.083602296,0.916397704,4fc046df45c1498b0d21af1f,
6583,0.083602296,0.916397704,4fc044a545c1498b0d210aba,
6585,0.083602296,0.916397704,4fc0272845c1498b0d18ab9c,
6587,0.083602296,0.916397704,4fc0223245c1498b0d172f77,
6588,0.083602296,0.916397704,4fc023de45c1498b0d17ad24,
6590,0.083602296,0.916397704,4fc0279445c1498b0d18cdbe,
6591,0.083602296,0.916397704,4fc012b545c1498b0d12ac41,
6593,0.083602296,0.916397704,4fc0206945c1498b0d16a781,
6594,0.083602296,0.916397704,4fc04c9945c1498b0d234504,
6595,0.083602296,0.916397704,4fc0381c45c1498b0d1d839f,
6596,0.083602296,0.916397704,4fc0437445c1498b0d20ae4d,
6597,0.083602296,0.916397704,4fc0406345c1498b0d1fe315,
6579,0.083602296,0.916397704,4fc0203145c1498b0d16961d,
7655,0.083602296,0.916397704,4fc038e945c1498b0d1dc79b,
19433,0.083602296,0.916397704,4fc037df45c1498b0d1d6ba1,
7658,0.083602296,0.916397704,4fbff83945c1498b0d0aef2e,
8669,0.083602296,0.916397704,4fc03aed45c1498b0d1e525a,
8673,0.083602296,0.916397704,4fc0449b45c1498b0d20fc41,
8675,0.083602296,0.916397704,4fc007f645c1498b0d0f8bc2,
8679,0.083602296,0.916397704,4fc01ee745c1498b0d163830,
8680,0.083602296,0.916397704,4fc0370b45c1498b0d1d2898,
8682,0.083602296,0.916397704,4fc027cb45c1498b0d18daa3,
8685,0.083602296,0.916397704,4fc0392345c1498b0d1dd7db,
8688,0.083602296,0.916397704,4fc0209a45c1498b0d16b141,
8693,0.083602296,0.916397704,4fc01e6d45c1498b0d161824,
8694,0.083602296,0.916397704,4fc0305145c1498b0d1b3e63,
8695,0.083602296,0.916397704,4fc02a6645c1498b0d19908f,
8696,0.083602296,0.916397704,4fc04dca45c1498b0d239ea0,
8697,0.083602296,0.916397704,4fc03e1f45c1498b0d1f53ad,
8698,0.083602296,0.916397704,4fc00a9b45c1498b0d1051e3,
8699,0.083602296,0.916397704,4fc04eb545c1498b0d23d727,
8701,0.083602296,0.916397704,4fbfe37445c1498b0d050214,
8705,0.083602296,0.916397704,4fc012b445c1498b0d12aa59,
8711,0.083602296,0.916397704,4fbfdb4245c1498b0d02e337,
8712,0.083602296,0.916397704,4fc009c145c1498b0d1014c9,
8717,0.083602296,0.916397704,4fc0437a45c1498b0d20b607,
8718,0.083602296,0.916397704,4fc03abb45c1498b0d1e4ccd,
8719,0.083602296,0.916397704,4fc03abc45c1498b0d1e4ddf,
8720,0.083602296,0.916397704,4fc024f345c1498b0d180553,
8667,0.083602296,0.916397704,4fc02d3d45c1498b0d1a6166,
8661,0.083602296,0.916397704,4fc023a645c1498b0d179a9a,
8659,0.083602296,0.916397704,4fc03ed845c1498b0d1f82a2,
8649,0.083602296,0.916397704,4fc0330e45c1498b0d1c0273,
8610,0.083602296,0.916397704,4fc0223245c1498b0d172e4f,
8611,0.083602296,0.916397704,4fc03af245c1498b0d1e5c28,
8614,0.083602296,0.916397704,4fc0198d45c1498b0d14b86b,
8615,0.083602296,0.916397704,4fc0209e45c1498b0d16b999,
8617,0.083602296,0.916397704,4fc023e145c1498b0d17b2a3,
8618,0.083602296,0.916397704,4fc021c345c1498b0d171144,
8619,0.083602296,0.916397704,4fc02c6845c1498b0d1a1da0,
8620,0.083602296,0.916397704,4fc0515745c1498b0d24932c,
8622,0.083602296,0.916397704,4fbff65d45c1498b0d0a6eca,
8624,0.083602296,0.916397704,4fc04eef45c1498b0d23df07,
8627,0.083602296,0.916397704,4fc03b2945c1498b0d1e6be1,
8721,0.083602296,0.916397704,4fc0200445c1498b0d168bb1,
8629,0.083602296,0.916397704,4fbff46c45c1498b0d09d769,
8631,0.083602296,0.916397704,4fc023a745c1498b0d179cd1,
8632,0.083602296,0.916397704,4fc016aa45c1498b0d13d9e7,
8633,0.083602296,0.916397704,4fc01d0545c1498b0d15ad9d,
8634,0.083602296,0.916397704,4fc0437a45c1498b0d20b69b,
8635,0.083602296,0.916397704,4fc0459045c1498b0d214a57,
8637,0.083602296,0.916397704,4fc03ed945c1498b0d1f84ea,
8640,0.083602296,0.916397704,4fc01db745c1498b0d15e147,
8643,0.083602296,0.916397704,4fbff79845c1498b0d0abef7,
8645,0.083602296,0.916397704,4fc03fc945c1498b0d1fc202,
8646,0.083602296,0.916397704,4fc02e2445c1498b0d1aa83a,
8647,0.083602296,0.916397704,4fc036a545c1498b0d1d0e81,
8630,0.083602296,0.916397704,4fc044d745c1498b0d2111e8,
8723,0.083602296,0.916397704,4fc023de45c1498b0d17ad25,
8724,0.083602296,0.916397704,4fc04eb345c1498b0d23d3e1,
8726,0.083602296,0.916397704,4fc01c0245c1498b0d15616a,
8784,0.083602296,0.916397704,4fc00fe745c1498b0d11d321,
8786,0.083602296,0.916397704,4fc02a6645c1498b0d1990cb,
8788,0.083602296,0.916397704,4fc0098c45c1498b0d100342,
8789,0.083602296,0.916397704,4fc03df045c1498b0d1f4531,
8790,0.083602296,0.916397704,4fc0388045c1498b0d1da6a8,
8792,0.083602296,0.916397704,4fc0244945c1498b0d17c7e6,
8796,0.083602296,0.916397704,4fc042c945c1498b0d209610,
8797,0.083602296,0.916397704,4fc035c445c1498b0d1cc422,
8798,0.083602296,0.916397704,4fc02c6a45c1498b0d1a20cb,
8800,0.083602296,0.916397704,4fc0437a45c1498b0d20b685,
8801,0.083602296,0.916397704,4fc00e9745c1498b0d116f63,
8783,0.083602296,0.916397704,4fc040e145c1498b0d200771,
8803,0.083602296,0.916397704,4fc0515545c1498b0d2490dc,
8809,0.083602296,0.916397704,4fc00b4045c1498b0d108879,
8811,0.083602296,0.916397704,4fc03f5f45c1498b0d1fa337,
8812,0.083602296,0.916397704,4fc0146845c1498b0d13327d,
8813,0.083602296,0.916397704,4fc02da845c1498b0d1a7c74,
8814,0.083602296,0.916397704,4fc0305545c1498b0d1b44ee,
8817,0.083602296,0.916397704,4fc023a945c1498b0d17a053,
8818,0.083602296,0.916397704,4fc03b2545c1498b0d1e6549,
8819,0.083602296,0.916397704,4fc045cc45c1498b0d215d7e,
8821,0.083602296,0.916397704,4fc046dc45c1498b0d21ab72,
8824,0.083602296,0.916397704,4fc02f3e45c1498b0d1af33f,
8826,0.083602296,0.916397704,4fc0366a45c1498b0d1d021c,
8804,0.083602296,0.916397704,4fc034c245c1498b0d1c89ec,
8608,0.083602296,0.916397704,4fc0305645c1498b0d1b4752,
8782,0.083602296,0.916397704,4fc039f745c1498b0d1e1579,
8777,0.083602296,0.916397704,4fc0305445c1498b0d1b43b1,
